player_name,position,bats,throws,canonical_id,source_url
Cooper Pumphrey,,R,R,NCAA_614599,https://ekusports.com/sports/baseball/roster
Clay Cartledge,,R,R,NCAA_614599,https://ekusports.com/sports/baseball/roster
Rantz Payton,,L,L,NCAA_614599,https://ekusports.com/sports/baseball/roster
Caleb Freeman,,R,R,NCAA_614599,https://ekusports.com/sports/baseball/roster
Addison Stockham,,L,L,NCAA_614599,https://ekusports.com/sports/baseball/roster
"Sophomore Lexington, Ky. Tates Creek HS",,R,R,NCAA_614599,https://ekusports.com/sports/baseball/roster
Cadieux Lanoue,,L,L,NCAA_614841,https://fgcuathletics.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614633,https://judolphins.com/sports/baseball/roster
Caden Shanks,,L,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Eric Harper,Utility,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Blake Carter,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jevarra Martin Jr.,,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jordan Thomas,Outfielder,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Cam Pruitt,Infielder,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Brady Miller,Infielder,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Adam Jamison,,L,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jace Trautner,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Dane LeMaster,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Kai Holm,Infielder,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Alexander Llinas,,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Keaton Mahan,Outfielder,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jackson Lee,,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jake Poindexter,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Cole Pippenger,Infielder,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Hutson Miles,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Will Dugan,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Danny Ramirez,,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Damion Kenealy Jr,Infielder,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Aaron Stelogeannis,Utility,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Alejandro Ludeiro,Catcher,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Jacob Tobias,Outfielder,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Cody Underwood,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Simon Scharff,Catcher,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Adam Switalski,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Collin Bosley-Smith,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Cameron Guise,Utility,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Mack Mabrey,,L,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Ryan Kutz,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Full Bio,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Brock Puckett,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Coleman Siniard,Catcher,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Caleb Pica,,R,L,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Brock Beddingfield,Catcher,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Kaleb Kantola,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Tanner Lyne,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
Landon Kiefer,,R,R,NCAA_614840,https://lipscombsports.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
John Allen,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,LHP,,L,NCAA_614843,https://roarlions.com/sports/baseball/roster
View Full Bio,RHP,,R,NCAA_614843,https://roarlions.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,L,L,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Custom Field 1,,R,R,NCAA_614835,https://unfospreys.com/sports/baseball/roster
Hunter Huneycutt,Utility,S,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Adrian Quezada,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Logan Norris,,L,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Karter Wong,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Kendall McDowell,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Ryan Brown,Utility,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Bradley Brown,Utility,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jaxon Keeling,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Charlie Marcantel,Catcher,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Luke Sheets,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Thomas Mathay,,L,L,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Grayson Childers,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jackson Gowan,,S,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Lenox Lively,Catcher,L,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Dylan Schaefer,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Gage Doss,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jacob Grimes,,L,L,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Owen Shipman,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Sebastian Neave,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Avery Booker,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Anibal Rivera,,L,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Joey Ruller,,L,L,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Mitchell Basterrechea,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Keontay Booker,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Gibson Jones,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jake Young,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Michael Brunetti,Catcher,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jack Clevidence,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Jack Brodeur,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Matthew Suppa,Catcher,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Matthew Kenney,Utility,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Justin Hudson,Utility,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Matthew Eagen,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Kensen Green,,L,L,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Davin Pollard,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Brayden Martino,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Johnny Joseph,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Aidan Savona,,R,R,NCAA_614757,https://queensathletics.com/sports/baseball/roster
Juan De La Cruz,Infielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Landon Russell,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Jake Gorelick,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Salvy Alvarez,Catcher,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Jack Harley,Infielder,L,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Yohann Dessureault,Infielder,L,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Foster Apple,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Paul Napolitano,Infielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Ethan Phillips,,S,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Anthony Gonzalez,Catcher,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Danny Perez,Catcher,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Nathan Ricko,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Connor Ball,,L,L,NCAA_614781,https://gohatters.com/sports/baseball/roster
Jayden Hylton,Infielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
James Hays,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Dallis Moran,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Joel Core,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Paul Janeczko,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Nelphie Lopez,Infielder,L,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Lathan Haywood,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Andrew Ezell,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
"Graduate Student Sanford, FL Seminole High School",,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Brayden Toro,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Bryce Gluckman,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Thrasher Steed,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Zach Mizrahi,,L,L,NCAA_614781,https://gohatters.com/sports/baseball/roster
Andrew Lepine,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Zane Coppersmith,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Cade Centracchio,Infielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Eli Fleming,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Samuel Fernandez,Catcher,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Matthew Diskin,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Corey Robinson,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Brendan Walker,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Trace Hartman,,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Tyler Boyesen,Outfielder,R,R,NCAA_614781,https://gohatters.com/sports/baseball/roster
Renzo Gonzalez,Infielder,L,L,NCAA_614781,https://gohatters.com/sports/baseball/roster
Christian Smith-Johnson,OF,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Will Stark,OF,L,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jayden Reynolds,,L,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jack Bergstrom,C,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Karson Krowka,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Kade Budd,LHP,L,L,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jake Barron,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Nic Schwing,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Matt Evans,OF,L,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Walker Freeman,OF,L,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Pedro Quero,C,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Cade Sanchez,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Gavin Hasche,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jarrett Flaggert,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Austin Russell,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
John Paul Buckner,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Noah Cassie,OF,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Max Towchik,,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Hunter Azemar,C,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Easten Smith,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Full Bio,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Bryson Shea,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Connor Schlect,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Chandler Fowler,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Luke Singleton,LHP,L,L,NCAA_614839,https://goislanders.com/sports/baseball/roster
Chase Mayer,LHP,L,L,NCAA_614839,https://goislanders.com/sports/baseball/roster
Bronson Lange,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Pearson Pollard,LHP,L,L,NCAA_614839,https://goislanders.com/sports/baseball/roster
Nicho Crowley,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jabe Schlehuber,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Jackson Smith,,L,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Luke Robertson,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Alberto Santos IV,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Nathan Mueller,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Evan Chadwick,C,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Matthew Molina,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Damian Pantoya,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Brock Thorndell,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Preston Watkins,RHP,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Isaiah Afework,OF,R,R,NCAA_614839,https://goislanders.com/sports/baseball/roster
Nico DeFazio,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Anthony Avalos,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Caleb Matthews,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Zach Munton,Catcher,L,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jeremy Rader,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Matthew Leiterman,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Matthew Brandt,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Walker Bazile,,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Preston Curtis,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Kyler Mentzel,P,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Graham Laxton,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Katcher Halligan,,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Tyree Jackson,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jack Walker,,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jacob Cyr,Pitcher,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Brock Lambert,Utility,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Ben Smith,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jett Feltman,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Kameren Hardebeck,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Chase Davis,Pitcher,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Louis Castano,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Trent Barnes,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Rhett Hendricks,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Remy Marsh,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Ben Norton,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
David Lopez,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Luke Bard,Catcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Levi Castilleja,Catcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Matthew Rheaume,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Anthony Russell,Catcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Coby Hatcher,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Joshua Caravalho,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Brock Rod,Pitcher,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Ryan Porche,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Canon Chester,,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jackson Kendall,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Stone Silver,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Ryan Prettol,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Kenan Elarton,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Seth Davis,P,L,L,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Tyler Manyo,Pitcher,R,R,NCAA_614621,https://hcuhuskies.com/sports/baseball/roster
Jake Wagoner,C,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Balin Valentine,OF,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Kevin Duran,,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Easton Culp,C,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Beau Durbin,,L,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Cade Pregeant,,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Reese Beheler,,L,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
"Downers Grove, Ill. Downers Grove South HS (UIC)",,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Lane Sparks,OF,L,L,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Full Bio,RHP,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Colby Christian,OF,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Jose Vargas,,L,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Hector Rodriguez,,S,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Braden Benton,,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Brayden Evans,,L,L,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Tab Tracy,OF,L,L,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Diego Alana,,S,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Theo Kummer,C,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Jan Avila,,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Matthew Scott,C,L,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Gage Driskell,RHP,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Ayden Sunday,OF,R,R,NCAA_614640,https://lamarcardinals.com/sports/baseball/roster
Owen Smith,Outfielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Luke Lycette,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Kareh Valentin,Infielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Evan Rogers,Infielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Tyler Velino,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
"Junior Jasper, Ala. Huntingdon",Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Brooks Byers,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Eli Tidwell,Utility,L,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Eddie Castillo,Outfielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Riley Marcotte,Pitcher,L,L,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Dylan Biddick,Outfielder,L,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Carter Freeland,Catcher,S,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
"Senior Fort Myers, Fla. Pasco Hernando State JC",Infielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Kaden Irving,Utility,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Cortland Clarke,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Trey Usey,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Carson Hepworth,Outfielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Myles Green,Pitcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Collin Husser,Outfielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Karson Evans,Catcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Josh Hoffmann,Catcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Jayden Adcox,Catcher,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Cole Syversen,Pitcher,L,L,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Bryson Goff,Pitcher,L,L,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Miles Curley,Utility,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
Collin Loupe,Infielder,R,R,NCAA_614685,https://unoprivateers.com/sports/baseball/roster
